platform,app_id,source_file,source_api,source_loc,sink_file,sink_api,sink_loc,startpoint_type,flow_type
wechat,wxd11f55bff273865e,pages/register/step1.js,getPhoneNumber,260:18,pages/register/step1.js,saveAsync,262:58,ui,network_request
wechat,wxd11f55bff273865e,pages/u/edit/edit_wenda.js,wx.chooseMedia,82:4,utils/qiniuUploader.js,wx.uploadFile,28:24,api.asyn,file_upload
wechat,wxd11f55bff273865e,pages/u/edit/index.js,wx.chooseMedia,719:4,utils/qiniuUploader.js,wx.uploadFile,28:24,api.asyn,file_upload
wechat,wxd4ff6b6129a564d3,components/global/UploadImg/index.js,i.index.chooseImage,62:25,components/global/UploadImg/index.js,i.index.uploadFile,82:85,api.asyn,file_upload
wechat,wxd4ff6b6129a564d3,components/popup/avatar/index.js,a.index.chooseImage,20:8,components/popup/avatar/index.js,a.index.uploadFile,36:8,api.asyn,file_upload
wechat,wxd4ff6b6129a564d3,pages/authorization/register/materials.js,a.index.getLocation,337:10,pages/authorization/register/materials.js,a.index.request,346:14,api.asyn,network_request
wechat,wxd7a173b1f705289d,pages/about/home.js,onChooseAvatar,76:20,pages/about/home.js,wx.uploadFile,79:6,ui,file_upload
wechat,wxd7a173b1f705289d,pages/about/userInfo/userInfo.js,wx.chooseImage,83:4,pages/about/userInfo/userInfo.js,wx.uploadFile,20:46,api.asyn,file_upload
wechat,wxd7a173b1f705289d,pages/home/apply/apply3/apply3.js,wx.chooseMedia,61:4,pages/home/apply/apply3/apply3.js,wx.setStorageSync,92:16,api.asyn,local_storage
wechat,wxd7a173b1f705289d,pages/register/register.js,getPhoneNumber,59:18,pages/register/register.js,wx.request,102:223,ui,network_request
wechat,wxd7a173b1f705289d,pages/register/register.js,inputName,49:13,pages/register/register.js,wx.request,102:223,ui,network_request
wechat,wxd7a173b1f705289d,pages/register/register.js,inputName,49:13,pages/register/register.js,wx.uploadFile,67:219,ui,file_upload
wechat,wxdb43cddae6348fe5,components/login/login.js,getPhoneNumber,155:20,components/login/login.js,o.request,201:10,ui,network_request
wechat,wxdb43cddae6348fe5,components/login/login.js,getUserInfo,144:17,components/login/login.js,o.request,201:10,ui,network_request
wechat,wxdb43cddae6348fe5,components/login/login.js,wx.login,116:6,components/login/login.js,o.request,201:10,api.asyn,network_request
wechat,wxdb43cddae6348fe5,components/newcomer/newcomer.js,wx.login,37:11,components/newcomer/newcomer.js,o.request,63:6,api.asyn,network_request
wechat,wxdb43cddae6348fe5,pages/serviceEvaluation/suggestInfo/index.js,wx.chooseImage,194:6,pages/serviceEvaluation/suggestInfo/index.js,wx.uploadFile,205:20,api.asyn,file_upload
wechat,wxdbb4c5f1b8ee7da1,plugin_/wxb302e0fc8ab232b4/components/captcha/captcha.js,wx.getSystemInfoSync,226:14,plugin_/wxb302e0fc8ab232b4/components/captcha/API.js,wx.request,44:9,api.asyn,network_request
wechat,wxdbee9b9d855d6263,app.js,c.getAppBaseInfo,189:10,app.js,wx.request,205:8,api.asyn,network_request
wechat,wxdbee9b9d855d6263,app.js,c.getDeviceInfo,188:12,app.js,wx.request,205:8,api.asyn,network_request
wechat,wxdbee9b9d855d6263,pages/home/home/HomeDataModel.js,wx.getStorage,417:10,pages/home/home/HomeDataModel.js,wx.setStorageSync,404:14,api.asyn,local_storage
wechat,wxdbee9b9d855d6263,src/manager/amap-wx.js,wx.getLocation,15:2,src/manager/amap-wx.js,wx.setStorage,18:42,api.asyn,local_storage
wechat,wxdbee9b9d855d6263,utils/common.js,wx.getStorage,57:2,utils/common.js,wx.setStorageSync,97:12,api.asyn,local_storage
wechat,wxdbf2b50ca37c30c0,pageGather/four/TuanSharePoster/index.js,wx.getImageInfo,28:6,pageGather/four/TuanSharePoster/index.js,wx.saveImageToPhotosAlbum,66:4,api.asyn,album_write
wechat,wxdc718bdd2469106d,common.js,getAccountInfoSync,580:20,common.js,setStorageSync,585:19,api.asyn,local_storage
wechat,wxde8ac0a21135c07d,async-common/npm/@mtfe/ab-test-mp-utils/dist/index.cjs.js,this.getSystemInfo,105:97,async-common/npm/@mtfe/ab-test-mp-utils/dist/index.cjs.js,s.request,80:16,api.asyn,network_request
wechat,wxde8ac0a21135c07d,async-common/npm/@mtfe/ab-test-mp-utils/dist/index.cjs.js,this.getUserInfo,105:73,async-common/npm/@mtfe/ab-test-mp-utils/dist/index.cjs.js,s.request,80:16,api.asyn,network_request
wechat,wxde8ac0a21135c07d,components/one-point-purchase/index.js,m.getLocation,214:65,components/one-point-purchase/index.js,b.request,216:59,api.asyn,network_request
wechat,wxde8ac0a21135c07d,dynamic-page/index.js,a.getNetworkType,51:11,dynamic-page/index.js,a.request,60:14,api.asyn,network_request
wechat,wxde8ac0a21135c07d,dynamic-page/index.js,a.getSystemInfo,54:10,dynamic-page/index.js,a.request,60:14,api.asyn,network_request
wechat,wxde8ac0a21135c07d,index/pages/mt/flash.js,h.getLocation,48:73,index/pages/mt/flash.js,l.request,68:23,api.asyn,network_request
wechat,wxde8ac0a21135c07d,lancer-async/components/container-child/index.js,e.getLocation,91:45,lancer-async/components/container-child/index.js,i.request,167:33,api.asyn,network_request
wechat,wxde8ac0a21135c07d,lancer-async/components/join-long-press/index.js,n.getLocation,76:33,lancer-async/components/join-long-press/index.js,a.request,79:19,api.asyn,network_request
wechat,wxde8ac0a21135c07d,lancer-async/components/special-group-purchase/index.js,l.getStorageSync,150:49,lancer-async/components/special-group-purchase/index.js,r.request,134:198,api.asyn,network_request
wechat,wxde8ac0a21135c07d,lancer-async/components/v3-join-long-press/index.js,i.getLocation,59:33,lancer-async/components/v3-join-long-press/index.js,n.request,62:19,api.asyn,network_request
wechat,wxde8ac0a21135c07d,npm/@mtfe/mt-weapp-request/lib/proxy.js,wx.getStorageSync,7:8,npm/@mtfe/mt-weapp-request/lib/proxy.js,wx.setStorage,18:4,api.asyn,local_storage
wechat,wxde8ac0a21135c07d,openplatform-verify-bulk/index.js,e.getEnterOptionsSync,18:10,openplatform-verify-bulk/index.js,e.request,139:6,api.asyn,network_request
wechat,wxde8ac0a21135c07d,utils/home-prefetch-req.js,a.getLocation,238:6,utils/home-prefetch-req.js,g.request,280:73,api.asyn,network_request
wechat,wxde8ac0a21135c07d,utils/home-prefetch-req.js,d.getStorageSync,432:41,utils/home-prefetch-req.js,g.request,419:66,api.asyn,network_request
wechat,wxde8ac0a21135c07d,utils/preload-register/preload-fns.js,i.getDeviceInfo,62:16,utils/preload-register/preload-fns.js,o.apiSDK.request,94:16,api.asyn,network_request
wechat,wxde8ac0a21135c07d,utils/preload.js,d.getStorageSync,96:14,utils/preload.js,u.request,127:250,api.asyn,network_request
wechat,wxde8ac0a21135c07d,waimai-mt-sub-10/packages/waimai-self-pick/homepage/mach_pro_waimai_homepage_self_pick/index.js,n.getStorageSync,154:18,waimai-mt-sub-10/packages/waimai-self-pick/homepage/mach_pro_waimai_homepage_self_pick/index.js,n.request,160:10,api.asyn,network_request
wechat,wxde8ac0a21135c07d,waimai-mt-sub-10/packages/waimai-self-pick/homepage/mach_pro_waimai_homepage_self_pick/index.js,n.getStorageSync,154:18,waimai-mt-sub-10/packages/waimai-self-pick/homepage/mach_pro_waimai_homepage_self_pick/index.js,n.setStorageSync,158:15,api.asyn,local_storage
wechat,wxde8ac0a21135c07d,waimai-mt-sub-3/outer_packages/mactivity/common/bridge.js,t.getLocation,181:14,waimai-mt-sub-3/outer_packages/mactivity/common/bridge.js,t.setStorageSync,192:53,api.asyn,local_storage
wechat,wxde8ac0a21135c07d,waimai-mt-sub-3/packages/coupon_package/mach_pro_waimai_coupon_detail/index.js,n.getStorageSync,186:18,waimai-mt-sub-3/packages/coupon_package/mach_pro_waimai_coupon_detail/index.js,n.request,192:10,api.asyn,network_request
wechat,wxde8ac0a21135c07d,waimai-mt-sub-3/packages/coupon_package/mach_pro_waimai_coupon_detail/index.js,n.getStorageSync,186:18,waimai-mt-sub-3/packages/coupon_package/mach_pro_waimai_coupon_detail/index.js,n.setStorageSync,190:15,api.asyn,local_storage
wechat,wxde8ac0a21135c07d,waimai-mt-sub-4/async-common/npm/@mtfe/ab-test-mp-utils/dist/index.cjs.js,this.getSystemInfo,83:73,waimai-mt-sub-4/async-common/npm/@mtfe/ab-test-mp-utils/dist/index.cjs.js,e.request,63:14,api.asyn,network_request
wechat,wxde8ac0a21135c07d,waimai-mt-sub-4/async-common/npm/@mtfe/ab-test-mp-utils/dist/index.cjs.js,this.getUserInfo,83:49,waimai-mt-sub-4/async-common/npm/@mtfe/ab-test-mp-utils/dist/index.cjs.js,e.request,63:14,api.asyn,network_request
wechat,wxde8ac0a21135c07d,waimai-mt-sub-4/packages/shooter/mach_pro_waimai_home_head_deity_snap_up_unlive/bundle.js,e.getSystemInfo,3004:67,waimai-mt-sub-4/packages/shooter/mach_pro_waimai_home_head_deity_snap_up_unlive/bundle.js,n.request,3136:37,api.asyn,network_request
wechat,wxde8ac0a21135c07d,waimai-mt-sub-4/packages/shooter/mach_pro_waimai_home_head_deity_snap_up_unlive/index.js,a.getStorageSync,60:18,waimai-mt-sub-4/packages/shooter/mach_pro_waimai_home_head_deity_snap_up_unlive/index.js,a.request,66:10,api.asyn,network_request
wechat,wxde8ac0a21135c07d,waimai-mt-sub-4/packages/shooter/mach_pro_waimai_home_head_deity_snap_up_unlive/index.js,a.getStorageSync,60:18,waimai-mt-sub-4/packages/shooter/mach_pro_waimai_home_head_deity_snap_up_unlive/index.js,a.setStorageSync,64:15,api.asyn,local_storage
wechat,wxde8ac0a21135c07d,waimai-mt-sub-7/packages/machpro-index-template/mach_pro_waimai_homepage_b_list_wx/bundle.js,e.getSystemInfo,3473:67,waimai-mt-sub-7/packages/machpro-index-template/mach_pro_waimai_homepage_b_list_wx/bundle.js,n.request,3605:37,api.asyn,network_request
wechat,wxde8ac0a21135c07d,waimai-mt-sub-7/packages/machpro-index-template/mach_pro_waimai_homepage_b_list_wx/index.js,a.getStorageSync,180:18,waimai-mt-sub-7/packages/machpro-index-template/mach_pro_waimai_homepage_b_list_wx/index.js,a.request,186:10,api.asyn,network_request
wechat,wxde8ac0a21135c07d,waimai-mt-sub-7/packages/machpro-index-template/mach_pro_waimai_homepage_b_list_wx/index.js,a.getStorageSync,180:18,waimai-mt-sub-7/packages/machpro-index-template/mach_pro_waimai_homepage_b_list_wx/index.js,a.setStorageSync,184:15,api.asyn,local_storage
wechat,wxde8ac0a21135c07d,waimai-mt-sub-7/packages/machpro-restaurant-template/coupon_exchange_goods/mach_pro_waimai_coupon_exchange_goods/index.js,a.getStorageSync,141:18,waimai-mt-sub-7/packages/machpro-restaurant-template/coupon_exchange_goods/mach_pro_waimai_coupon_exchange_goods/index.js,a.request,147:10,api.asyn,network_request
wechat,wxde8ac0a21135c07d,waimai-mt-sub-7/packages/machpro-restaurant-template/coupon_exchange_goods/mach_pro_waimai_coupon_exchange_goods/index.js,a.getStorageSync,141:18,waimai-mt-sub-7/packages/machpro-restaurant-template/coupon_exchange_goods/mach_pro_waimai_coupon_exchange_goods/index.js,a.setStorageSync,145:15,api.asyn,local_storage
wechat,wxde8ac0a21135c07d,waimai-mt/npm/r2x/module-container/lib/index.js,n.getStorageSync,399:14,waimai-mt/npm/r2x/module-container/lib/index.js,n.request,405:25,api.asyn,network_request
wechat,wxde8ac0a21135c07d,waimai-mt/pages/index/index.js,a.getStorageSync,2662:12,waimai-mt/pages/index/index.js,a.setStorageSync,2665:55,api.asyn,local_storage
wechat,wxde8ac0a21135c07d,waimai-mt/utils/init-lx-sdk.js,a.getStorageSync,8:12,waimai-mt/utils/init-lx-sdk.js,a.request,18:50,api.asyn,network_request
wechat,wxe86b3a420b7be125,utils/util.js,wx.getStorageSync,1046:14,utils/util.js,wx.setStorage,1047:82,api.asyn,local_storage
wechat,wxeb13e85bef8b60d9,app.js,wx.getLocation,591:4,app.js,wx.request,600:28,api.asyn,network_request
wechat,wxeb13e85bef8b60d9,miniprogram_npm/@dn-sdk/miniprogram/index.js,this.getStorage,661:16,miniprogram_npm/@dn-sdk/miniprogram/index.js,wx.setStorage,308:10,api.asyn,local_storage
wechat,wxeb13e85bef8b60d9,miniprogram_npm/@dn-sdk/miniprogram/index.js,this.getStorage,661:16,miniprogram_npm/@dn-sdk/miniprogram/index.js,wx.setStorageSync,300:10,api.asyn,local_storage
wechat,wxeb13e85bef8b60d9,pages/app-register/components/address/index.js,wx.getStorageSync,141:14,pages/app-register/components/address/index.js,wx.setStorageSync,156:12,api.asyn,local_storage
wechat,wxeb13e85bef8b60d9,pages/app-register/components/education/index.js,wx.getStorageSync,34:14,pages/app-register/components/education/index.js,wx.setStorageSync,37:9,api.asyn,local_storage
wechat,wxeb13e85bef8b60d9,pages/app-register/components/gender/index.js,wx.getStorageSync,39:14,pages/app-register/components/gender/index.js,wx.setStorageSync,42:9,api.asyn,local_storage
wechat,wxeb13e85bef8b60d9,pages/app-register/components/height/index.js,wx.getStorageSync,71:14,pages/app-register/components/height/index.js,wx.setStorageSync,74:9,api.asyn,local_storage
wechat,wxeb13e85bef8b60d9,pages/app-register/components/income/index.js,wx.getStorageSync,34:14,pages/app-register/components/income/index.js,wx.setStorageSync,37:9,api.asyn,local_storage
wechat,wxeb13e85bef8b60d9,pages/app-register/components/marriage/index.js,wx.getStorageSync,34:14,pages/app-register/components/marriage/index.js,wx.setStorageSync,37:9,api.asyn,local_storage
wechat,wxeb13e85bef8b60d9,pages/dynamicPublish/dynamicPublish.js,wx.getLocation,214:4,pages/dynamicPublish/dynamicPublish.js,wx.request,223:4,api.asyn,network_request
wechat,wxeb13e85bef8b60d9,pages/recommend/recommend.js,wx.login,304:15,utils/api.js,wx.request,388:86,api.asyn,network_request
wechat,wxef837576a7a709bf,curriculum/page/newEncyclopediaHelpPost/newEncyclopediaHelpPost.js,wx.chooseLocation,231:4,curriculum/page/newEncyclopediaHelpPost/newEncyclopediaHelpPost.js,wx.setStorageSync,476:4,api.asyn,local_storage
wechat,wxef837576a7a709bf,curriculum/plugin_/wx1b1f66316b427c74/pages/sendDelivery/sendDelivery.js,wx.getStorageSync,574:15,curriculum/plugin_/wx1b1f66316b427c74/pages/sendDelivery/sendDelivery.js,wx.setStorageSync,643:4,api.asyn,local_storage
wechat,wxef837576a7a709bf,curriculum/plugin_/wx1b1f66316b427c74/pages/stopSendingQuery/stopSendingQuery.js,pluginInfo.getLocation,26:4,curriculum/plugin_/wx1b1f66316b427c74/pages/stopSendingQuery/stopSendingQuery.js,wx.setStorageSync,109:4,api.asyn,local_storage
wechat,wxef837576a7a709bf,curriculum/plugin_/wx1b1f66316b427c74/pages/stopSendingQuery/stopSendingQuery.js,wx.getStorageSync,55:15,curriculum/plugin_/wx1b1f66316b427c74/pages/stopSendingQuery/stopSendingQuery.js,wx.setStorageSync,109:4,api.asyn,local_storage
wechat,wxef837576a7a709bf,curriculum/plugin_/wxd5b8312c3a09901a/pages/cityList/cityList.js,wx.getStorageSync,251:22,curriculum/plugin_/wxd5b8312c3a09901a/pages/cityList/cityList.js,wx.setStorageSync,254:4,api.asyn,local_storage
wechat,wxef837576a7a709bf,curriculum/plugin_/wxd5b8312c3a09901a/pages/home/home.js,func.getLocation,190:14,curriculum/plugin_/wxd5b8312c3a09901a/pages/home/home.js,wx.setStorageSync,194:18,api.asyn,local_storage
wechat,wxef837576a7a709bf,curriculum/plugin_/wxd5b8312c3a09901a/utils/func.js,wx.getLocation,65:4,curriculum/plugin_/wxd5b8312c3a09901a/utils/func.js,wx.request,135:4,api.asyn,network_request
wechat,wxef837576a7a709bf,miniprogram_npm/@arms/rum-miniapp/index.js,p.getStorageSync,3429:20,miniprogram_npm/@arms/rum-miniapp/index.js,p.setStorageSync,3430:118,api.asyn,local_storage
wechat,wxef837576a7a709bf,subpages/pages/addressFilling/addressFilling.js,wx.getStorageSync,24:41,subpages/pages/addressFilling/addressFilling.js,wx.setStorageSync,24:4,api.asyn,local_storage
wechat,wxef837576a7a709bf,subpages/pages/editClubMember/editClubMember.js,wx.chooseMedia,43:4,subpages/pages/editClubMember/editClubMember.js,wx.setStorageSync,133:38,api.asyn,local_storage
wechat,wxef837576a7a709bf,subpages/pages/editUserInfo/editUserInfo.js,n.getUserInfo,216:31,subpages/pages/editUserInfo/editUserInfo.js,wx.setStorageSync,232:44,api.asyn,local_storage
wechat,wxef837576a7a709bf,subpages/pages/schoolList/schoolList.js,wx.getStorageSync,76:28,subpages/pages/schoolList/schoolList.js,wx.setStorageSync,48:8,api.asyn,local_storage
wechat,wxef837576a7a709bf,subpages/pages/userDetail/userDetail.js,n.getUserInfo,127:31,subpages/pages/userDetail/userDetail.js,wx.setStorageSync,133:44,api.asyn,local_storage
wechat,wxf03d4e2be7161cc5,plugin_/wx104a1a20c3f81ec2/components/cell/cell.js,wx.getUserInfo,220:10,plugin_/wx104a1a20c3f81ec2/components/cell/cell.js,n.request,305:45,api.asyn,network_request
wechat,wxf03d4e2be7161cc5,plugin_/wx104a1a20c3f81ec2/components/cell/cell.js,wx.login,218:6,plugin_/wx104a1a20c3f81ec2/components/cell/cell.js,n.request,305:45,api.asyn,network_request
wechat,wxf03d4e2be7161cc5,plugin_/wx104a1a20c3f81ec2/components/cell/cell.js,loginSuccess,199:18,plugin_/wx104a1a20c3f81ec2/components/cell/cell.js,n.request,305:45,ui,network_request
wechat,wxf03d4e2be7161cc5,plugin_/wx104a1a20c3f81ec2/components/cell/cell.js,makeAuthReq,215:17,plugin_/wx104a1a20c3f81ec2/components/cell/cell.js,n.request,305:45,ui,network_request
wechat,wxf8840640ba62c980,common/track.js,u.host.getUserInfo,2569:141,common/track.js,this.sdk.request,2621:8,api.asyn,network_request
wechat,wxfab91807ab94ce0c,page/index/index.js,wx.getEnterOptionsSync,45:10,page/index/index.js,wx.setStorageSync,76:10,api.asyn,local_storage
wechat,wxfab91807ab94ce0c,page/phone/phone.js,wx.getStorageSync,38:14,page/phone/phone.js,wx.request,46:33,api.asyn,network_request
wechat,wxfab91807ab94ce0c,page/phone/phone.js,wx.getStorageSync,38:14,page/phone/phone.js,wx.setStorageSync,39:36,api.asyn,local_storage
wechat,wxfac7aed465910642,common/main.js,t.getStorageSync,207:18,common/main.js,t.setStorageSync,208:118,api.asyn,local_storage
wechat,wxff83e5869003ba16,app.js,wx.getStorageSync,191:12,app.js,wx.request,167:26,api.asyn,network_request
wechat,wxff83e5869003ba16,pages/form/form.js,wx.getStorageSync,31:20,app.js,wx.request,167:26,api.asyn,network_request
wechat,wxff83e5869003ba16,pages/form/form_detail.js,getmobFn,257:12,pages/form/form_detail.js,wx.request,267:69,ui,network_request
wechat,wxff83e5869003ba16,pages/party/party_detail.js,getmobFn,360:12,pages/party/party_detail.js,wx.request,370:69,ui,network_request
wechat,wxff83e5869003ba16,pages/tg/my_info.js,value_mobFn,77:15,app.js,wx.request,167:26,ui,network_request
wechat,wxff83e5869003ba16,pages/tg/tgtd.js,wx.getStorageSync,43:39,app.js,wx.request,167:26,api.asyn,network_request
wechat,wxff83e5869003ba16,pages/tg/tgu.js,wx.getStorageSync,43:39,app.js,wx.request,167:26,api.asyn,network_request
alipay,2017092208871988,index.worker.js,this.getStorage,17:2048258,index.worker.js,h.system_api.setStorageSync,17:2048358,api.asyn,local_storage
alipay,2017092208871988,index.worker.js,my.getSystemInfoSync,17:2016887,index.worker.js,my.request,17:2019820,api.asyn,network_request
alipay,2018032902468403,index.worker.js,my.getAuthCode,17:243791,index.worker.js,i.setStorageSync,17:247952,api.asyn,local_storage
